,TempOut,OutHum,DewPt,WindSpeed,Bar,Rain,SolarRad,SolarEnergy,Temp_Pressure_ratio
8155,27.7,54.0,17.6,1,757.6,0.0,765.0,32.9,0.0365628299894403
4854,18.5,89.0,16.7,1,762.3,0.0,10.0,0.43,0.0242686606322969
11399,12.8,77.0,8.8,0,758.2,0.0,0.0,0.0,0.0168820891585333
8270,19.5,78.0,15.6,1,756.5,0.0,0.0,0.0,0.0257766027759418
798,16.8,68.0,10.8,1,755.4,0.0,421.0,18.11,0.0222398729150119
8962,15.5,78.0,11.7,1,758.4,0.0,131.0,5.63,0.0204377637130801
9102,16.2,90.0,14.6,1,756.9,0.0,0.0,0.0,0.0214030915576694
8943,18.2,58.0,9.8,3,756.0,0.0,0.0,0.0,0.024074074074074
2985,19.1,80.0,15.6,1,761.0,0.0,467.0,20.08,0.0250985545335085
152,13.6,72.0,8.6,0,764.0,0.0,109.0,4.69,0.0178010471204188
4367,12.8,87.0,10.7,0,759.8,0.0,0.0,0.0,0.0168465385627796
9807,14.6,68.0,8.7,3,756.4,0.0,0.0,0.0,0.0193019566367001
465,18.6,51.0,8.3,1,756.4,0.0,286.0,12.3,0.0245901639344262
9373,14.8,73.0,10.0,3,751.4,0.0,0.0,0.0,0.0196965664093691
5238,24.0,66.0,17.3,1,754.4,0.0,207.0,8.9,0.0318133616118769
10172,20.2,62.0,12.7,4,756.7,0.0,449.0,19.31,0.0266948592573014
1187,24.3,66.0,17.6,1,757.5,0.0,486.0,20.9,0.032079207920792
9799,16.7,55.0,7.6,4,756.8,0.0,86.0,3.7,0.0220665961945031
11425,17.0,57.0,8.4,5,756.3,0.0,240.0,10.32,0.0224778527039534
9606,19.8,45.0,7.5,7,751.7,0.0,378.0,16.26,0.026340295330584
4221,15.4,76.0,11.2,0,761.1,0.0,42.0,1.81,0.0202338720273288
8790,25.0,43.0,11.5,2,755.8,0.0,261.0,11.22,0.0330775337390844
3196,14.3,88.0,12.4,2,747.0,0.0,111.0,4.77,0.0191432396251673
5873,18.3,82.0,15.2,5,758.2,0.0,351.0,15.09,0.0241361118438406
2178,17.1,96.0,16.4,1,751.3,0.0,51.0,2.19,0.0227605483828031
6507,17.9,70.0,12.3,0,765.0,0.0,0.0,0.0,0.0233986928104575
11474,20.2,62.0,12.7,3,761.7,0.0,406.0,17.46,0.0265196271497965
11192,22.2,77.0,17.9,0,756.5,0.0,5.0,0.22,0.0293456708526107
4206,25.7,55.0,16.0,3,760.0,0.0,337.0,14.49,0.0338157894736842
1167,20.4,92.0,19.0,0,751.9,0.0,100.0,4.3,0.0271312674557786
7902,16.9,93.0,15.7,0,753.3,0.0,6.0,0.26,0.0224346210009292
10188,17.7,77.0,13.6,3,756.7,0.0,0.0,0.0,0.0233910400422888
3999,15.7,82.0,12.6,0,767.3,0.0,37.0,1.59,0.0204613580086015
5480,16.3,93.0,15.2,0,762.5,0.0,51.0,2.19,0.0213770491803278
6801,10.6,84.0,8.0,0,764.7,0.0,0.0,0.0,0.0138616450895776
7611,13.0,80.0,9.6,0,756.8,0.0,0.0,0.0,0.0171775898520084
1038,13.3,93.0,12.2,0,759.6,0.0,28.0,1.2,0.0175092153765139
3118,16.9,71.0,11.6,3,752.0,0.0,144.0,6.19,0.0224734042553191
2446,19.5,58.0,11.0,0,758.2,0.0,614.0,26.41,0.0257188077024531
9930,15.9,55.0,6.9,2,761.7,0.0,246.0,10.58,0.0208743599842457
10648,16.1,69.0,10.4,1,762.4,0.0,127.0,5.46,0.0211175236096537
6890,16.9,75.0,12.5,0,762.5,0.0,0.0,0.0,0.0221639344262295
6598,15.0,75.0,10.6,2,768.2,0.0,0.0,0.0,0.0195261650611819
9423,17.8,64.0,10.9,1,752.4,0.0,0.0,0.0,0.0236576289207868
11357,9.7,87.0,7.7,0,763.9,0.0,0.0,0.0,0.0126979971200418
7580,16.6,78.0,12.7,1,750.6,0.0,189.0,8.13,0.0221156408206767
9158,21.1,81.0,17.7,0,755.1,0.0,172.0,7.4,0.0279433187657263
3561,11.8,76.0,7.7,4,739.3,0.0,194.0,8.34,0.0159610442310293
9771,8.7,83.0,6.0,1,759.8,0.0,0.0,0.0,0.0114503816793893
4352,19.8,59.0,11.6,0,756.5,0.0,125.0,5.38,0.0261731658955717
3315,8.7,81.0,5.6,1,762.7,0.0,160.0,6.88,0.0114068441064638
1953,13.3,67.0,7.3,3,753.2,0.0,302.0,12.99,0.0176579925650557
11100,17.2,87.0,15.0,0,756.0,0.0,0.0,0.0,0.0227513227513227
9632,11.8,78.0,8.1,2,751.8,0.0,17.0,0.73,0.0156956637403564
1332,27.9,45.0,14.9,0,755.0,0.0,251.0,10.79,0.0369536423841059
1881,18.2,61.0,10.5,2,759.2,0.0,322.0,13.85,0.023972602739726
4052,17.2,79.0,13.5,0,764.0,0.0,12.0,0.52,0.0225130890052356
9991,15.9,95.0,15.1,1,750.5,0.0,41.0,1.76,0.0211858760826115
5818,15.5,93.0,14.4,1,749.6,0.0,71.0,3.05,0.0206776947705442
10185,18.5,74.0,13.8,5,756.5,0.0,22.0,0.95,0.0244547257105089
10772,12.2,82.0,9.2,0,763.8,0.0,0.0,0.0,0.0159727677402461
1588,21.9,60.0,13.8,1,757.8,0.0,364.0,15.65,0.0288994457640538
2914,17.4,86.0,15.1,0,758.7,0.0,36.0,1.55,0.0229339659944642
7689,17.6,71.0,12.3,1,757.8,0.0,87.0,3.74,0.0232251253628925
10400,14.4,93.0,13.3,0,765.2,0.0,4.0,0.17,0.0188186095138525
9842,18.2,52.0,8.2,4,755.2,0.0,285.0,12.26,0.0240995762711864
7463,15.6,76.0,11.4,2,758.0,0.0,0.0,0.0,0.0205804749340369
4296,20.8,54.0,11.2,4,756.6,0.0,415.0,17.85,0.0274914089347079
7788,14.2,93.0,13.1,3,760.3,0.0,12.0,0.52,0.0186768380902275
11256,14.1,88.0,12.2,2,762.4,0.0,0.0,0.0,0.0184942287513116
3026,15.5,52.0,5.7,0,758.8,0.0,592.0,25.46,0.0204269899841855
101,22.5,51.0,11.9,0,762.3,0.0,524.0,22.53,0.0295159386068477
3984,22.5,46.0,10.3,0,766.2,0.0,150.0,6.45,0.0293657008613938
6090,17.6,83.0,14.7,0,761.2,0.0,31.0,1.33,0.0231213872832369
1862,18.6,73.0,13.7,0,756.6,0.0,170.0,7.31,0.0245836637589214
4373,14.9,84.0,12.2,0,760.3,0.0,39.0,1.68,0.0195975272918584
9888,16.3,50.0,5.9,4,758.2,0.0,146.0,6.28,0.0214982854128198
588,9.7,93.0,8.6,0,756.4,0.0,4.0,0.17,0.0128239026969857
6324,16.9,86.0,14.5,1,758.1,0.0,0.0,0.0,0.0222925735391109
945,21.2,83.0,18.2,4,752.4,0.0,142.0,6.11,0.0281765018607123
3236,17.7,81.0,14.4,1,752.6,0.0,146.0,6.28,0.0235184693064044
4976,11.5,91.0,10.1,0,758.6,0.0,12.0,0.52,0.0151595043501186
8709,18.1,73.0,13.1,3,758.4,0.0,0.0,0.0,0.0238660337552742
7357,20.8,52.0,10.6,1,763.4,0.0,172.0,7.4,0.0272465286874508
7748,15.6,79.0,12.0,5,758.4,0.0,0.0,0.0,0.0205696202531645
6498,23.1,51.0,12.4,1,764.7,0.0,151.0,6.49,0.0302079246763436
3511,8.3,93.0,7.3,0,738.3,0.0,139.0,5.98,0.0112420425301368
11083,18.6,84.0,15.9,1,756.7,0.0,177.0,7.61,0.0245804149596934
9161,21.8,77.0,17.6,0,754.6,0.0,157.0,6.75,0.0288894778690697
9160,22.2,76.0,17.7,1,754.8,0.0,256.0,11.01,0.0294117647058823
11079,17.2,90.0,15.6,0,757.3,0.0,104.0,4.47,0.0227122672652845
11552,14.6,81.0,11.4,0,767.6,0.0,0.0,0.0,0.01902032308494
1065,16.1,92.0,14.8,0,759.8,0.0,15.0,0.65,0.0211897867859963
71,21.1,55.0,11.7,0,765.1,0.0,307.0,13.2,0.0275780943667494
893,15.1,86.0,12.8,0,756.7,0.0,84.0,3.61,0.0199550680586758
2437,10.2,94.0,9.3,0,757.6,0.0,4.0,0.17,0.0134635691657866
6925,22.9,44.0,10.0,1,764.2,0.0,396.0,17.03,0.0299659774928029
6908,16.3,82.0,13.3,0,763.9,0.0,159.0,6.84,0.0213378714491425
11279,17.5,64.0,10.6,3,765.0,0.0,346.0,14.88,0.022875816993464
10019,14.9,94.0,13.9,1,749.6,0.0,35.0,1.51,0.0198772678762006
5827,18.3,82.0,15.2,3,750.2,0.0,244.0,10.49,0.0243934950679818
113,22.2,60.0,14.1,3,760.7,0.0,172.0,7.4,0.0291836466412514
10189,17.6,79.0,13.9,3,756.8,0.0,0.0,0.0,0.0232558139534883
8451,29.8,29.0,9.8,2,760.1,0.0,660.0,28.38,0.0392053677147743
10607,19.4,65.0,12.7,2,759.3,0.0,594.0,25.55,0.0255498485447122
555,15.2,82.0,12.2,0,750.2,0.0,70.0,3.01,0.0202612636630231
4240,18.6,58.0,10.1,0,759.8,0.0,42.0,1.81,0.0244801263490392
10096,17.1,83.0,14.2,0,757.4,0.0,0.0,0.0,0.0225772379191972
4632,19.2,68.0,13.2,2,758.1,0.0,170.0,7.31,0.0253264740799366
7408,17.4,72.0,12.3,4,764.2,0.0,0.0,0.0,0.0227689086626537
7608,13.8,80.0,10.4,1,756.2,0.0,0.0,0.0,0.0182491404390372
852,13.7,91.0,12.3,1,756.4,0.0,43.0,1.85,0.0181121099947117
6989,17.3,74.0,12.7,0,762.9,0.0,0.0,0.0,0.0226766286538209
11464,14.3,72.0,9.3,2,762.5,0.0,174.0,7.48,0.0187540983606557
3016,4.4,97.0,4.0,0,759.8,0.0,46.0,1.98,0.0057909976309555
2367,20.8,62.0,13.3,1,756.3,0.0,309.0,13.29,0.0275023138966018
990,21.0,51.0,10.5,2,754.8,0.0,930.0,40.0,0.0278219395866454
10012,14.9,95.0,14.2,1,748.5,0.0,0.0,0.0,0.0199064796259185
6459,17.8,74.0,13.1,0,767.4,0.0,0.0,0.0,0.0231952045869168
520,21.8,51.0,11.2,3,752.5,0.0,714.0,30.71,0.028970099667774
3213,16.6,79.0,13.0,2,746.3,0.0,308.0,13.25,0.0222430657912367
6255,9.3,97.0,8.8,0,750.1,0.0,32.0,1.38,0.0123983468870817
4360,18.8,61.0,11.1,0,757.6,0.0,90.0,3.87,0.0248152059134107
11724,16.7,85.0,14.2,2,765.1,0.0,0.0,0.0,0.0218272121291334
958,19.2,84.0,16.5,1,749.2,0.0,256.0,11.01,0.0256273358248798
1789,11.2,90.0,9.6,0,747.0,0.0,0.0,0.0,0.0149933065595716
8869,18.6,89.0,16.7,0,750.2,0.0,63.0,2.71,0.024793388429752
9942,18.8,43.0,6.0,1,760.3,0.0,205.0,8.82,0.0247270814152308
1100,25.3,69.0,19.2,1,753.6,0.0,483.0,20.77,0.033572186836518
10911,14.3,83.0,11.5,0,767.6,0.0,0.0,0.0,0.0186294945284002
7188,13.2,87.0,11.1,0,755.5,0.0,0.0,0.0,0.0174718729318332
5184,23.3,62.0,15.6,0,758.7,0.0,264.0,11.35,0.0307104257282193
476,16.6,67.0,10.4,0,755.8,0.0,426.0,18.32,0.021963482402752
857,15.6,80.0,12.1,1,756.9,0.0,239.0,10.28,0.0206103844629409
2442,14.9,87.0,12.8,0,758.1,0.0,338.0,14.54,0.0196543991557841
4667,15.4,75.0,11.0,0,759.1,0.0,0.0,0.0,0.0202871821894348
10863,15.3,86.0,12.9,0,766.8,0.0,0.0,0.0,0.0199530516431924
795,12.3,89.0,10.5,0,755.1,0.0,69.0,2.97,0.0162892332141438
11595,17.0,89.0,15.2,0,764.5,0.0,0.0,0.0,0.0222367560497056
10314,19.2,71.0,13.8,2,762.4,0.0,332.0,14.28,0.0251836306400839
8172,28.2,58.0,19.1,1,755.2,0.0,36.0,1.55,0.0373411016949152
1061,24.5,59.0,16.0,2,758.7,0.0,279.0,12.0,0.0322920785554237
5967,16.7,90.0,15.0,3,759.0,0.0,115.0,4.95,0.0220026350461133
1245,27.4,58.0,18.4,1,757.3,0.0,813.0,34.96,0.0361811699458602
11674,16.7,94.0,15.8,0,762.7,0.0,0.0,0.0,0.0218958961583846
7132,14.8,78.0,11.0,0,758.4,0.0,0.0,0.0,0.0195147679324894
264,11.8,95.0,11.1,0,760.8,0.0,55.0,2.37,0.0155099894847528
11226,18.0,89.0,16.2,1,759.3,0.0,166.0,7.14,0.0237060450414855
8256,24.3,72.0,19.0,1,754.7,0.0,189.0,8.13,0.0321982244600503
5244,18.2,89.0,16.4,0,753.6,0.0,36.0,1.55,0.0241507430997876
2877,13.5,95.0,12.7,0,759.8,0.0,85.0,3.66,0.0177678336404316
7562,15.8,91.0,14.4,0,749.9,0.0,0.0,0.0,0.021069475930124
3488,15.1,88.0,13.1,3,748.4,0.0,46.0,1.98,0.0201763762693746
5928,11.2,78.0,7.5,2,767.0,0.0,126.0,5.42,0.0146023468057366
2620,19.4,76.0,15.1,0,755.3,0.0,169.0,7.27,0.0256851582152786
5545,16.5,90.0,14.9,0,769.2,0.0,52.0,2.24,0.0214508580343213
5164,21.6,64.0,14.5,1,761.7,0.0,441.0,18.97,0.0283576211106734
2455,20.1,47.0,8.4,0,758.1,0.0,153.0,6.58,0.0265136525524337
8980,24.3,51.0,13.5,2,759.1,0.0,576.0,24.77,0.0320115926755368
11278,16.7,70.0,11.2,3,765.0,0.0,285.0,12.26,0.0218300653594771
3851,23.3,58.0,14.5,0,765.5,0.0,142.0,6.11,0.0304376224689745
2233,16.2,69.0,10.5,3,755.1,0.0,297.0,12.77,0.0214541120381406
2294,18.2,87.0,16.0,1,758.5,0.0,139.0,5.98,0.0239947264337508
3798,20.0,64.0,13.0,4,767.8,0.0,167.0,7.18,0.026048450117218
99,21.5,60.0,13.4,1,762.5,0.0,662.0,28.47,0.0281967213114754
1473,18.4,83.0,15.4,1,751.4,0.0,259.0,11.14,0.02448762310354
1804,19.9,57.0,11.2,3,747.3,0.0,618.0,26.58,0.0266291984477452
2952,18.6,68.0,12.5,1,762.7,0.0,106.0,4.56,0.0243870460207158
1227,16.0,91.0,14.5,0,759.4,0.0,18.0,0.77,0.0210692652093758
9003,16.1,75.0,11.6,0,761.0,0.0,0.0,0.0,0.0211563731931668
7150,16.9,79.0,13.2,2,757.2,0.0,245.0,10.54,0.0223190702588483
3918,18.2,72.0,13.0,0,767.2,0.0,70.0,3.01,0.0237226277372262
10283,17.8,73.0,12.9,0,761.3,0.0,2.0,0.09,0.0233810587153553
1129,21.7,86.0,19.3,0,749.9,0.0,148.0,6.36,0.02893719162555
3774,12.3,90.0,10.7,0,765.8,0.0,0.0,0.0,0.0160616348916166
7427,17.5,64.0,10.6,2,762.9,0.0,37.0,1.59,0.0229387862105125
2831,18.0,68.0,12.0,2,758.9,0.0,105.0,4.52,0.0237185399920938
7797,13.8,95.0,13.0,2,760.3,0.25,0.0,0.0,0.0181507299750098
11550,14.7,81.0,11.5,0,767.3,0.0,0.0,0.0,0.0191580867978626
5637,11.4,95.0,10.6,1,748.2,0.0,18.0,0.77,0.0152365677626303
245,18.6,77.0,14.4,0,763.0,0.0,648.0,27.87,0.0243774574049803
3490,15.3,86.0,12.9,4,747.8,0.0,95.0,4.09,0.0204600160470714
11632,16.8,87.0,14.7,0,762.3,0.0,0.0,0.0,0.0220385674931129
7826,16.8,88.0,14.8,3,759.5,0.0,180.0,7.74,0.0221198156682027
1105,27.5,58.0,18.5,5,753.5,0.0,807.0,34.71,0.0364963503649635
10111,16.8,92.0,15.5,1,754.9,0.0,0.0,0.0,0.0222546032587097
7772,15.7,86.0,13.4,5,759.5,0.0,139.0,5.98,0.0206714944042132
3435,13.2,96.0,12.5,0,756.2,0.0,14.0,0.6,0.0174556995503834
5760,13.8,98.0,13.5,0,744.0,0.0,18.0,0.77,0.0185483870967741
1142,25.6,60.0,17.3,2,749.4,0.0,328.0,14.11,0.0341606618628235
1756,13.9,88.0,12.0,1,750.4,0.0,41.0,1.76,0.0185234541577825
9010,16.0,78.0,12.2,0,761.3,0.0,37.0,1.59,0.0210166819913306
10854,22.3,60.0,14.1,1,765.7,0.0,238.0,10.24,0.0291236776805537
5351,7.7,95.0,7.0,0,764.4,0.0,30.0,1.29,0.01007326007326
10722,13.9,78.0,10.1,0,764.1,0.0,0.0,0.0,0.0181913362125376
2360,20.0,71.0,14.6,1,757.1,0.0,225.0,9.68,0.0264165896182802
6750,13.1,78.0,9.3,0,765.5,0.0,0.0,0.0,0.0171129980404964
978,11.5,83.0,8.7,0,753.4,0.0,18.0,0.77,0.0152641359171754
8010,20.2,68.0,14.1,3,760.9,0.0,285.0,12.26,0.0265475095281903
4910,16.7,90.0,15.0,0,761.2,0.0,38.0,1.63,0.0219390436153441
862,18.7,62.0,11.2,2,756.6,0.0,437.0,18.79,0.0247158339941845
4817,18.8,78.0,14.9,4,759.2,0.0,26.0,1.12,0.0247629083245521
11065,16.8,86.0,14.5,0,757.8,0.0,0.0,0.0,0.0221694378463974
566,14.2,79.0,10.6,0,752.3,0.0,229.0,9.85,0.018875448624219
2848,19.2,80.0,15.6,1,761.6,0.0,172.0,7.4,0.0252100840336134
7531,19.7,82.0,16.5,4,747.8,0.0,515.0,22.15,0.0263439422305429
87,21.9,54.0,12.2,3,763.3,0.0,356.0,15.31,0.0286912092231101
9198,14.3,94.0,13.4,1,750.2,0.0,0.0,0.0,0.0190615835777126
3181,12.4,96.0,11.8,0,747.9,0.0,51.0,2.19,0.0165797566519588
6608,13.1,86.0,10.8,1,768.2,0.0,0.0,0.0,0.0170528508200989
6952,16.2,80.0,12.8,0,764.8,0.0,23.0,0.99,0.0211820083682008
3078,16.1,81.0,12.8,4,740.0,0.0,180.0,7.74,0.0217567567567567
921,15.4,96.0,14.8,0,756.0,0.0,41.0,1.76,0.0203703703703703
8278,18.7,90.0,17.0,1,757.5,0.0,0.0,0.0,0.0246864686468646
817,19.2,59.0,11.0,1,755.1,0.0,260.0,11.18,0.0254270957489074
1860,17.7,78.0,13.8,0,756.4,0.0,233.0,10.02,0.0234003172924378
5493,18.5,81.0,15.2,3,762.4,0.0,83.0,3.57,0.0242654774396642
834,18.6,59.0,10.4,0,754.5,0.0,173.0,7.44,0.0246520874751491
6409,17.7,68.0,11.7,0,768.6,0.0,0.0,0.0,0.0230288836846213
3085,11.2,88.0,9.3,1,742.6,0.0,2.0,0.09,0.0150821438190142
2672,23.3,77.0,19.0,0,750.3,0.0,443.0,19.05,0.0310542449686791
3528,7.3,92.0,6.1,1,746.0,0.0,99.0,4.26,0.0097855227882037
9663,14.2,86.0,11.9,0,755.3,0.0,0.0,0.0,0.0188004766318019
5625,13.9,68.0,8.1,2,750.8,0.0,6.0,0.26,0.0185135855087906
636,21.5,46.0,9.4,2,758.7,0.0,871.0,37.46,0.0283379464874126
7052,14.3,74.0,9.8,1,761.6,0.0,47.0,2.02,0.0187762605042016
10112,16.8,92.0,15.5,1,754.8,0.0,4.0,0.17,0.0222575516693163
2820,15.2,68.0,9.4,2,759.4,0.0,403.0,17.33,0.020015801948907
8178,21.3,77.0,17.1,5,757.4,0.0,0.0,0.0,0.0281225244256667
6243,14.3,82.0,11.3,3,748.0,0.0,158.0,6.79,0.0191176470588235
11209,17.3,94.0,16.3,0,757.5,0.0,0.0,0.0,0.0228382838283828
1140,27.5,61.0,19.3,1,749.8,0.0,552.0,23.74,0.0366764470525473
5912,13.4,68.0,7.7,4,752.0,0.0,297.0,12.77,0.0178191489361702
3644,12.3,75.0,8.0,3,744.1,0.0,29.0,1.25,0.0165300362854455
7860,14.5,96.0,13.9,1,758.7,0.0,74.0,3.18,0.0191116383287201
10573,17.2,84.0,14.4,0,758.2,0.0,0.0,0.0,0.0226853073067792
2992,20.4,62.0,12.9,1,759.3,0.0,79.0,3.4,0.0268668510470169
4421,22.1,48.0,10.5,1,761.8,0.0,130.0,5.59,0.0290102389078498
3092,15.6,74.0,10.9,3,743.7,0.0,261.0,11.22,0.0209762000806776
11739,14.1,93.0,12.9,0,764.8,0.0,0.0,0.0,0.0184361924686192
10723,13.3,81.0,10.1,0,764.0,0.0,0.0,0.0,0.0174083769633507
6508,17.4,71.0,12.1,0,765.0,0.0,0.0,0.0,0.0227450980392156
6489,22.5,59.0,14.1,1,765.1,0.0,253.0,10.88,0.0294079205332636
3687,9.4,97.0,9.0,0,743.8,0.0,66.0,2.84,0.0126378058617908
7180,15.1,75.0,10.7,1,756.0,0.0,0.0,0.0,0.0199735449735449
141,18.9,75.0,14.4,0,762.3,0.0,344.0,14.79,0.024793388429752
6267,12.2,73.0,7.5,1,750.9,0.0,44.0,1.89,0.0162471700625915
635,21.4,50.0,10.6,2,758.6,0.0,800.0,34.4,0.0282098602689164
5697,17.8,62.0,10.4,8,748.6,0.0,330.0,14.19,0.0237777184076943
4615,13.8,91.0,12.3,0,758.9,0.0,34.0,1.46,0.0181842139939385
3725,9.7,89.0,8.0,0,751.8,0.0,10.0,0.43,0.012902367650971
4277,15.8,89.0,14.0,1,757.0,0.0,24.0,1.03,0.0208718626155878
4779,24.1,61.0,16.1,4,752.2,0.0,533.0,22.92,0.0320393512363733
1916,18.4,53.0,8.7,3,749.0,0.0,158.0,6.79,0.0245660881174899
10350,13.7,94.0,12.8,0,763.8,0.0,0.0,0.0,0.0179366326263419
8162,30.8,49.0,18.9,2,756.6,0.0,698.0,30.02,0.0407084324610097
3111,13.1,92.0,11.8,1,752.3,0.0,108.0,4.64,0.0174132659843147
1145,24.9,59.0,16.4,0,749.7,0.0,112.0,4.82,0.0332132853141256
6276,12.2,84.0,9.5,1,750.8,0.0,144.0,6.19,0.0162493340436867
1427,23.2,49.0,11.9,2,755.3,0.0,806.0,34.66,0.0307162716801271
5603,2.8,93.0,1.8,0,763.4,0.0,0.0,0.0,0.0036678019386953
11032,18.2,87.0,16.0,1,759.5,0.0,221.0,9.5,0.0239631336405529
5816,14.3,95.0,13.5,2,749.1,0.0,32.0,1.38,0.0190895741556534
1012,17.4,91.0,15.9,1,757.0,0.0,195.0,8.39,0.0229854689564068
7593,22.2,38.0,7.2,3,751.7,0.0,298.0,12.82,0.0295330584009578
6216,12.3,93.0,11.2,3,740.6,0.0,11.0,0.47,0.0166081555495544
739,16.2,94.0,15.3,2,744.1,0.0,87.0,3.74,0.0217712673027818
3838,12.3,84.0,9.7,0,766.1,0.0,4.0,0.17,0.0160553452551886
7761,13.7,91.0,12.2,4,758.6,0.0,29.0,1.25,0.0180595834431848
9584,14.3,77.0,10.4,3,755.0,0.0,8.0,0.34,0.0189403973509933
691,24.2,43.0,10.8,2,759.2,0.0,883.0,37.97,0.0318756585879873
4764,18.2,90.0,16.5,2,753.2,0.0,24.0,1.03,0.0241635687732342
8838,24.8,49.0,13.4,3,752.2,0.0,418.0,17.98,0.0329699547992555
10294,13.7,86.0,11.4,0,762.2,0.0,0.0,0.0,0.0179742849645762
6129,14.8,80.0,11.4,2,759.3,0.0,12.0,0.52,0.0194916370341103
6987,17.9,72.0,12.8,0,763.1,0.0,0.0,0.0,0.0234569519066963
7417,15.5,80.0,12.1,0,763.5,0.0,0.0,0.0,0.02030124426981
11472,18.3,66.0,11.8,3,761.8,0.0,202.0,8.69,0.0240220530322919
3359,15.3,95.0,14.5,0,753.4,0.0,32.0,1.38,0.0203079373506769
11621,21.4,63.0,14.1,0,762.1,0.0,97.0,4.17,0.0280803044219918
933,16.2,91.0,14.8,0,754.6,0.0,180.0,7.74,0.0214683275907765
10216,16.3,72.0,11.2,4,758.0,0.0,262.0,11.27,0.0215039577836411
1467,14.2,95.0,13.4,1,751.8,0.0,36.0,1.55,0.0188880021282255
6337,19.9,61.0,12.2,3,760.5,0.0,343.0,14.75,0.0261669953977646
1721,18.6,92.0,17.3,3,739.6,0.0,176.0,7.57,0.0251487290427258
10928,13.7,91.0,12.2,1,765.7,0.0,0.0,0.0,0.0178921248530756
3036,12.3,73.0,7.6,5,747.4,0.0,43.0,1.85,0.0164570511105164
1675,19.8,92.0,18.5,0,748.2,0.0,81.0,3.48,0.0264635124298315
139,17.0,81.0,13.7,0,762.6,0.0,92.0,3.96,0.022292158405455
610,17.2,65.0,10.5,4,756.8,0.0,196.0,8.43,0.0227272727272727
10708,19.3,61.0,11.6,1,763.6,0.0,171.0,7.35,0.0252750130958617
8626,14.9,84.0,12.3,3,758.3,0.0,19.0,0.82,0.0196492153501252
11096,19.7,80.0,16.2,0,755.9,0.0,10.0,0.43,0.026061648366186
2542,20.8,64.0,13.7,0,761.8,0.0,461.0,19.83,0.0273037542662116
7929,19.5,79.0,15.8,3,753.0,0.0,101.0,4.34,0.0258964143426294
9827,13.4,81.0,10.2,2,754.2,0.0,99.0,4.26,0.0177671705118005
5310,15.8,74.0,11.2,1,764.5,0.0,45.0,1.94,0.0206671026814911
1267,26.4,57.0,17.2,0,756.6,0.0,815.0,35.05,0.0348929421094369
11334,17.3,61.0,9.7,1,765.2,0.0,62.0,2.67,0.0226084683742812
8389,20.0,83.0,17.0,1,762.7,0.0,169.0,7.27,0.026222630129802
4867,17.0,87.0,14.8,0,764.9,0.0,78.0,3.35,0.0222251274676428
6714,14.5,88.0,12.5,1,767.5,0.0,136.0,5.85,0.0188925081433224
8519,19.3,79.0,15.6,1,759.1,0.0,0.0,0.0,0.0254248452114345
8767,14.9,85.0,12.4,1,758.2,0.0,14.0,0.6,0.0196518069111052
6875,23.3,44.0,10.3,3,761.0,0.0,652.0,28.04,0.0306176084099868
6484,22.7,52.0,12.3,2,765.7,0.0,476.0,20.47,0.0296460754864829
8906,14.7,72.0,9.7,1,752.6,0.0,0.0,0.0,0.0195322880680308
7648,18.1,66.0,11.7,0,759.0,0.0,0.0,0.0,0.0238471673254281
3777,12.8,88.0,10.8,0,766.4,0.0,11.0,0.47,0.0167014613778705
10585,14.3,92.0,13.1,0,758.4,0.0,0.0,0.0,0.0188554852320675
8497,25.9,61.0,17.8,1,759.0,0.0,132.0,5.68,0.0341238471673254
5235,25.0,63.0,17.5,0,754.6,0.0,336.0,14.45,0.0331301351709514
1485,23.0,54.0,13.2,2,749.9,0.0,698.0,30.02,0.0306707561008134
6700,12.8,82.0,9.8,0,767.6,0.0,0.0,0.0,0.0166753517457008
4005,17.8,78.0,13.9,0,767.0,0.0,69.0,2.97,0.0232073011734028
9045,17.9,80.0,14.4,3,758.3,0.0,0.0,0.0,0.0236054332058552
4375,16.7,78.0,12.9,0,760.2,0.0,71.0,3.05,0.0219679031833727
2622,14.7,97.0,14.3,0,754.9,0.0,12.0,0.52,0.019472777851371
9379,12.6,87.0,10.4,2,751.3,0.0,0.0,0.0,0.0167709303873286
2305,15.8,88.0,13.8,0,761.2,0.0,122.0,5.25,0.0207566999474513
4699,11.7,95.0,10.9,0,760.7,0.0,2.0,0.09,0.015380570527146
1892,18.2,65.0,11.5,2,757.0,0.0,93.0,4.0,0.0240422721268163
2427,19.8,76.0,15.4,0,755.5,0.0,580.0,24.94,0.0262078093977498
3031,14.4,51.0,4.4,0,757.7,0.0,100.0,4.3,0.0190048831991553
1605,16.5,94.0,15.5,2,752.3,0.0,12.0,0.52,0.0219327395985644
2110,14.4,94.0,13.5,4,751.3,0.0,48.0,2.06,0.0191667775855184
7254,15.8,76.0,11.6,4,756.5,0.0,356.0,15.31,0.02088565763384
2214,16.6,86.0,14.2,2,754.2,0.0,208.0,8.95,0.0220100769026783
995,22.3,46.0,10.1,2,754.8,0.0,803.0,34.53,0.0295442501324854
210,14.7,68.0,8.8,0,764.0,0.0,277.0,11.91,0.019240837696335
6802,10.6,84.0,8.0,0,764.7,0.0,0.0,0.0,0.0138616450895776
1749,17.7,81.0,14.4,3,750.2,0.0,705.0,30.32,0.0235937083444414
3832,22.6,46.0,10.4,2,767.0,0.0,100.0,4.3,0.0294654498044328
