,P_GEN
5679,0.0178590078328981
9316,0.2106382978723404
7089,0.0003647416413373
4076,0.1138903394255874
1724,0.106
10737,0.0430395136778115
11271,0.1034042553191489
11017,0.0003647416413373
10272,0.1245592705167173
2661,0.015
2826,0.091
11733,0.0003647416413373
648,0.013
1248,0.017
5127,0.1677806788511749
8545,0.0946504559270516
1557,0.268
6691,0.000547112462006
3804,0.0007832898172323
4779,0.2544125326370757
8936,0.0320972644376899
11173,0.0849848024316109
7190,0.0346504559270516
6586,0.1564741641337386
3601,0.034
1748,0.3
9191,0.0003647416413373
5854,0.274308093994778
2614,0.055
9868,0.0003647416413373
4901,0.0148825065274151
11303,0.0003647416413373
1110,0.151
6607,0.0003647416413373
3338,0.019
3580,0.03
10209,0.0330091185410334
754,0.065
9116,0.0441337386018237
3025,0.203
8881,0.2890577507598784
6835,0.000547112462006
2575,0.0
5549,0.0385378590078328
2203,0.079
3310,0.002
4397,0.0242819843342036
67,0.273
60,0.001
8242,0.0833434650455927
3431,0.001
2595,0.024
2134,0.029
6748,0.0003647416413373
8494,0.044498480243161
9557,0.0654711246200607
5082,0.1815665796344647
10706,0.032644376899696
173,0.001
9438,0.0138601823708206
1407,0.007
6815,0.2950759878419453
2832,0.001
7172,0.0003647416413373
10090,0.0003647416413373
2138,0.039
2758,0.203
8497,0.0428571428571428
8627,0.0570820668693009
9380,0.0003647416413373
1029,0.022
10999,0.0016413373860182
434,0.022
6820,0.173434650455927
9138,0.000547112462006
8223,0.0003647416413373
9225,0.000547112462006
9282,0.0003647416413373
7318,0.0003647416413373
6057,0.0159791122715404
6501,0.0003647416413373
540,0.11
7028,0.0003647416413373
10601,0.0589057750759878
7921,0.0817021276595744
3867,0.0476240208877284
2182,0.172
5699,0.005953002610966
10718,0.0003647416413373
3534,0.036
6007,0.0189556135770234
9246,0.000547112462006
163,0.054
9957,0.0003647416413373
9852,0.0003647416413373
10745,0.113434650455927
2370,0.0
2590,0.151
7232,0.0003647416413373
10536,0.0003647416413373
10740,0.1553799392097264
6487,0.1955015197568389
10864,0.0003647416413373
11044,0.0705775075987842
4351,0.1373890339425587
6068,0.0523237597911227
1988,0.076
4573,0.0726892950391644
4006,0.2139947780678851
4594,0.1345691906005221
3265,0.103
10919,0.0003647416413373
1339,0.089
120,0.008
3324,0.032
6005,0.0455874673629242
9773,0.0003647416413373
3191,0.063
11656,0.0459574468085106
3683,0.021
2428,0.134
638,0.07
6907,0.2237689969604863
3057,0.26
62,0.08
431,0.007
5547,0.0701827676240208
4079,0.0404177545691906
8652,0.0003647416413373
5653,0.1682506527415143
8331,0.0003647416413373
11414,0.1657750759878419
6593,0.0102127659574468
8600,0.0246200607902735
6185,0.2829242819843341
8086,0.0003647416413373
1140,0.079
774,0.146
10458,0.221580547112462
2087,0.261
5413,0.0863185378590078
11544,0.0003647416413373
1193,0.073
10511,0.1282066869300911
9451,0.2058966565349544
3693,0.013
8861,0.000547112462006
3321,0.176
942,0.044
8940,0.0003647416413373
5233,0.2562924281984333
8382,0.0184194528875379
7554,0.0003647416413373
11493,0.0003647416413373
1448,0.282
5182,0.2340469973890339
4298,0.0474673629242819
8839,0.0392097264437689
76,0.183
8723,0.1535562310030395
6327,0.026079027355623
9936,0.1161702127659574
2332,0.232
2633,0.163
6553,0.0003647416413373
11331,0.0521580547112461
5642,0.0065796344647519
11843,0.0919148936170212
9509,0.0466869300911854
5704,0.1607310704960835
6797,0.0003647416413373
10877,0.0003647416413373
8428,0.000547112462006
3200,0.006
2069,0.056
3267,0.092
7017,0.2465653495440729
8424,0.0003647416413373
7566,0.0184194528875379
9437,0.000547112462006
3616,0.029
5326,0.050443864229765
3533,0.008
442,0.295
1628,0.0
6854,0.0224316109422492
10728,0.0003647416413373
6971,0.1194528875379939
7858,0.0448632218844984
7035,0.000547112462006
2397,0.04
1249,0.014
9772,0.0003647416413373
6393,0.1820060790273556
4638,0.0078328981723237
4956,0.1109138381201044
2792,0.137
5490,0.0781723237597911
8256,0.1172644376899696
6244,0.1444386422976501
11074,0.023161094224924
9443,0.0786018237082066
10532,0.0003647416413373
9709,0.0003647416413373
9152,0.0539817629179331
4167,0.2180678851174934
6713,0.0868085106382978
587,0.0
1663,0.068
6363,0.0003647416413373
6354,0.0062006079027355
2060,0.171
11225,0.0592705167173252
2961,0.11
7653,0.000547112462006
1385,0.021
10721,0.0003647416413373
874,0.036
6644,0.0003647416413373
5237,0.0863185378590078
2066,0.159
9498,0.0986626139817629
2705,0.003
4277,0.0994778067885117
6622,0.0382978723404255
1228,0.011
11209,0.0003647416413373
6051,0.1129503916449086
2591,0.112
6708,0.0014589665653495
3702,0.058
8175,0.0003647416413373
3726,0.0
7451,0.000547112462006
9088,0.0003647416413373
677,0.0
3531,0.049
698,0.064
8062,0.270273556231003
3305,0.085
6959,0.1750759878419452
5503,0.2879373368146213
3749,0.3093994778067885
1348,0.179
1821,0.031
10961,0.0003647416413373
430,0.102
9011,0.1818237082066869
4310,0.0303916449086161
2463,0.141
8150,0.288693009118541
10634,0.0003647416413373
10781,0.0003647416413373
10564,0.0631003039513677
7811,0.0643768996960486
7464,0.0003647416413373
4254,0.251906005221932
8988,0.0003647416413373
5410,0.0433942558746736
2335,0.127
7224,0.0003647416413373
740,0.141
7077,0.0003647416413373
11243,0.0003647416413373
5255,0.1682506527415143
7199,0.0758662613981762
10615,0.0107598784194528
3910,0.1792167101827675
1170,0.004
150,0.024
1373,0.261
9119,0.0942857142857142
11661,0.026079027355623
3667,0.015
2896,0.008
6101,0.2677284595300261
5122,0.1586945169712793
9793,0.2482066869300911
1591,0.115
1617,0.142
8795,0.0003647416413373
6182,0.0667362924281984
2610,0.097
1465,0.014
8217,0.0078419452887537
6474,0.1482674772036474
5498,0.0111227154046997
625,0.169
3862,0.0527937336814621
3539,0.015
644,0.005
5259,0.0676762402088772
3460,0.125
11539,0.0003647416413373
11151,0.0003647416413373
6563,0.0003647416413373
537,0.198
3413,0.215
679,0.06
2301,0.016
11385,0.0003647416413373
6497,0.0176899696048632
11395,0.0003647416413373
6630,0.0915501519756838
10995,0.1013981762917933
11633,0.0003647416413373
9436,0.0003647416413373
1260,0.24
1287,0.087
7711,0.0435866261398176
8761,0.0003647416413373
8617,0.0003647416413373
8911,0.0167781155015197
1428,0.1
9299,0.180547112462006
6845,0.0003647416413373
2959,0.04
1059,0.021
4118,0.0010966057441253
1485,0.067
11650,0.0477811550151975
9446,0.1646808510638298
3032,0.028
672,0.056
4607,0.0314882506527415
11797,0.1646808510638298
875,0.031
3193,0.062
1497,0.049
2358,0.07
10837,0.157386018237082
5384,0.0469973890339425
1095,0.025
1966,0.019
4193,0.173420365535248
7500,0.0003647416413373
1367,0.058
926,0.03
960,0.042
2530,0.001
1218,0.111
5218,0.0189556135770234
9108,0.2137386018237081
3739,0.011
6235,0.0361879895561357
4833,0.2045953002610966
9815,0.0003647416413373
2509,0.0
790,0.011
4352,0.2611488250652741
10794,0.1028571428571428
6165,0.072219321148825
2949,0.048
11735,0.0003647416413373
4835,0.1353524804177545
10146,0.0003647416413373
9288,0.0003647416413373
1183,0.108
5802,0.0888250652741514
8937,0.0089361702127659
10617,0.0003647416413373
2685,0.059
8737,0.1035866261398176
11550,0.0003647416413373
2609,0.158
3227,0.171
782,0.12
1184,0.288
3007,0.005
4139,0.1751436031331592
2421,0.265
11299,0.0003647416413373
4055,0.0123759791122715
7305,0.1619452887537994
6065,0.0296083550913838
3934,0.0653263707571801
4328,0.0565535248041775
1119,0.006
758,0.046
6636,0.0620060790273556
3369,0.054
2082,0.246
3519,0.122
2180,0.016
183,0.096
8717,0.005288753799392
8741,0.0848024316109422
5253,0.1843864229765013
9792,0.2569604863221884
6513,0.0003647416413373
4586,0.251906005221932
7320,0.0003647416413373
6471,0.0368389057750759
1164,0.016
3327,0.003
8327,0.0003647416413373
4990,0.2436031331592688
9274,0.0003647416413373
10464,0.0904559270516717
8422,0.0003647416413373
11617,0.0897264437689969
6774,0.0331914893617021
8070,0.0798784194528875
5785,0.0444908616187989
8289,0.0844376899696048
3930,0.0947780678851174
510,0.157
9915,0.0003647416413373
215,0.219
10123,0.0848024316109422
7894,0.0003647416413373
2683,0.0
3903,0.1525848563968668
7104,0.1245592705167173
1635,0.303
11607,0.2843161094224924
1104,0.303
11371,0.2930699088145896
10879,0.0041945288753799
5328,0.2337336814621409
8432,0.0381155015197568
6883,0.000547112462006
7223,0.0003647416413373
10732,0.0003647416413373
11275,0.2212158054711246
8630,0.143161094224924
8322,0.0003647416413373
7447,0.0827963525835866
8246,0.2208510638297872
2124,0.007
1290,0.163
2597,0.021
1831,0.102
6166,0.0488772845953002
9203,0.1792705167173252
6215,0.0006266318537859
11760,0.0962917933130699
9387,0.0003647416413373
2088,0.248
8319,0.0003647416413373
2208,0.297
7666,0.1008510638297872
5240,0.0112793733681462
7424,0.0412158054711246
7788,0.0003647416413373
9980,0.0180547112462006
10045,0.0003647416413373
3511,0.013
6793,0.0003647416413373
7477,0.293434650455927
5091,0.0413577023498694
11137,0.2649848024316109
1484,0.111
9141,0.0003647416413373
3375,0.004
7444,0.2706382978723404
4045,0.1035509138381201
5019,0.0200522193211488
11701,0.2347112462006078
5889,0.1110704960835509
1517,0.008
7840,0.0003647416413373
10593,0.0412158054711246
1691,0.062
814,0.046
6105,0.1405221932114882
1977,0.296
4787,0.0034464751958224
853,0.018
8895,0.0003647416413373
7667,0.157386018237082
2726,0.157
2980,0.256
10929,0.0382978723404255
9867,0.0003647416413373
6018,0.1173368146214099
4558,0.1311227154046997
9195,0.0003647416413373
9432,0.0003647416413373
11237,0.0003647416413373
4632,0.2063185378590078
7114,0.1418844984802431
2536,0.239
6079,0.1525848563968668
6790,0.0003647416413373
11503,0.000547112462006
7759,0.0114893617021276
4484,0.0314882506527415
702,0.007
9158,0.1008510638297872
9749,0.1362310030395137
10442,0.0003647416413373
8542,0.2275987841945288
3078,0.093
3184,0.0
1986,0.161
8675,0.2255927051671732
10843,0.1221884498480243
143,0.038
10143,0.0003647416413373
10540,0.0003647416413373
6212,0.0429242819843342
10992,0.1440729483282674
9044,0.0003647416413373
6808,0.0652887537993921
9394,0.1225531914893617
2948,0.093
9286,0.0003647416413373
6123,0.2730548302872062
2079,0.187
9935,0.2624316109422492
2558,0.078
2853,0.001
10923,0.0003647416413373
3938,0.1956657963446475
4306,0.0646997389033942
6788,0.0003647416413373
11533,0.0003647416413373
1822,0.031
10243,0.0003647416413373
6233,0.0
11104,0.0003647416413373
8526,0.0147720364741641
7677,0.1192705167173252
396,0.074
7531,0.025531914893617
5943,0.043864229765013
3176,0.021
11306,0.0003647416413373
9847,0.025531914893617
8004,0.11580547112462
103,0.292
5448,0.0299216710182767
11346,0.0003647416413373
1747,0.04
2617,0.04
9597,0.2525835866261398
5636,0.0234986945169712
9989,0.0153191489361702
11771,0.0003647416413373
4614,0.2746214099216709
6852,0.0096656534954407
10005,0.0003647416413373
11563,0.2974468085106383
3037,0.042
2552,0.002
8003,0.245288753799392
3521,0.048
9331,0.0003647416413373
3395,0.174
8045,0.0105775075987841
4313,0.0529503916449086
4206,0.0684595300261096
5941,0.0070496083550913
10967,0.0003647416413373
523,0.008
7857,0.0160486322188449
5714,0.0839686684073107
7225,0.0003647416413373
6699,0.0003647416413373
8598,0.0105775075987841
5323,0.0119060052219321
7466,0.0003647416413373
11062,0.0003647416413373
9184,0.0003647416413373
7380,0.099209726443769
10445,0.0003647416413373
9903,0.0003647416413373
7701,0.0003647416413373
7636,0.0753191489361702
7146,0.1163525835866261
11010,0.0003647416413373
2907,0.09
5426,0.0145691906005221
9479,0.0003647416413373
11632,0.0003647416413373
7417,0.0003647416413373
2625,0.061
145,0.017
5583,0.0366579634464751
2369,0.002
4582,0.0767624020887728
5167,0.0020365535248041
3826,0.2862140992167101
5403,0.0421409921671018
5715,0.0944647519582245
3547,0.196
3989,0.0056396866840731
7068,0.1725227963525835
6027,0.3017232375979112
9161,0.0368389057750759
5630,0.0491906005221932
4599,0.2356135770234986
4912,0.2816710182767624
5509,0.255509138381201
9654,0.0258966565349544
9502,0.0530699088145896
6655,0.0003647416413373
8797,0.0003647416413373
2255,0.312
11148,0.0003647416413373
7764,0.0485106382978723
7234,0.0003647416413373
8728,0.1898480243161094
4758,0.0100261096605744
5824,0.179373368146214
8938,0.0003647416413373
6500,0.0003647416413373
5525,0.0949347258485639
9396,0.2265045592705167
11602,0.0545288753799392
6316,0.0397911227154046
7874,0.258419452887538
3606,0.02
2494,0.038
1246,0.064
675,0.017
2362,0.108
8577,0.0501519756838905
5123,0.2133681462140992
4775,0.1275195822454307
4243,0.0004699738903394
10449,0.0492401215805471
3085,0.009
10590,0.0003647416413373
11429,0.0063829787234042
11089,0.1269300911854103
1627,0.004
9157,0.2235866261398176
3198,0.038
9736,0.0731306990881459
2270,0.03
75,0.286
10368,0.134224924012158
8889,0.0138601823708206
6058,0.0186422976501305
3417,0.125
9470,0.0003647416413373
2886,0.178
9830,0.2629787234042553
7242,0.1772644376899696
9167,0.1023100303951367
3477,0.03
5142,0.0040731070496083
2158,0.284
2688,0.205
7841,0.0003647416413373
11685,0.0003647416413373
8367,0.0003647416413373
6685,0.1911246200607902
11574,0.0003647416413373
10693,0.2441945288753799
10698,0.1192705167173252
10183,0.000547112462006
6217,0.0093994778067885
5171,0.0905483028720626
10063,0.009483282674772
5624,0.0148825065274151
4278,0.128929503916449
8127,0.0003647416413373
3135,0.025
7928,0.0178723404255319
5566,0.1472584856396866
6056,0.0198955613577023
11410,0.1003039513677811
11054,0.0003647416413373
2166,0.182
8614,0.000547112462006
9030,0.0709422492401215
11461,0.1612158054711246
663,0.304
11625,0.0003647416413373
9732,0.210273556231003
164,0.028
1397,0.226
11696,0.02370820668693
11344,0.0003647416413373
10455,0.1287537993920972
5932,0.0769190600522193
1289,0.084
3802,0.0231853785900783
10549,0.0753191489361702
8855,0.0003647416413373
5268,0.1295561357702349
1932,0.131
9711,0.0003647416413373
7163,0.1013981762917933
8154,0.2009726443768997
11809,0.0687537993920972
6468,0.0072948328267477
4322,0.315509138381201
4569,0.1051174934725848
9739,0.2545896656534954
4621,0.2000522193211487
5697,0.0509138381201044
7757,0.000547112462006
1039,0.231
11431,0.0003647416413373
4082,0.0355613577023498
4325,0.1721671018276762
3546,0.204
4932,0.0426109660574412
9917,0.0003647416413373
11001,0.0003647416413373
5948,0.0200522193211488
6523,0.0636474164133738
3670,0.037
813,0.053
11687,0.0003647416413373
567,0.138
822,0.063
6107,0.025065274151436
11266,0.1127051671732522
9376,0.0003647416413373
3949,0.1059007832898172
5327,0.1080939947780678
6618,0.0917325227963525
4111,0.1489817232375979
3694,0.021
0,0.014
6156,0.0139425587467362
3925,0.018798955613577
152,0.034
2004,0.313
11403,0.0003647416413373
11292,0.0003647416413373
311,0.06
2374,0.024
9575,0.0003647416413373
6429,0.1785410334346504
7864,0.086079027355623
7514,0.000547112462006
2043,0.055
2850,0.029
2976,0.014
2908,0.025
4663,0.0864751958224543
1578,0.195
6543,0.0924620060790273
10668,0.0003647416413373
8373,0.0003647416413373
8638,0.1344072948328267
9100,0.0003647416413373
8623,0.000547112462006
586,0.013
4866,0.1591644908616187
2294,0.036
2717,0.042
10876,0.0003647416413373
10962,0.0003647416413373
10538,0.0003647416413373
3736,0.034
3133,0.081
1253,0.002
3125,0.266
3565,0.005
5388,0.0191122715404699
9025,0.0953799392097264
9998,0.0003647416413373
5085,0.1627676240208876
8983,0.0129483282674772
2642,0.009
437,0.0
9977,0.0494224924012158
6036,0.0327415143603133
5574,0.2473629242819842
9659,0.0003647416413373
1630,0.145
4216,0.1442819843342036
4015,0.1231331592689295
2327,0.167
10471,0.005288753799392
9518,0.0003647416413373
5477,0.0554569190600522
5221,0.1181201044386422
9105,0.1192705167173252
8172,0.0003647416413373
6409,0.0003647416413373
11003,0.0003647416413373
2764,0.028
1564,0.06
6477,0.2806686930091185
8426,0.0003647416413373
11357,0.0003647416413373
8869,0.0778723404255319
6479,0.302370820668693
10865,0.0003647416413373
10822,0.0003647416413373
9046,0.0003647416413373
7597,0.0003647416413373
5673,0.0863185378590078
5974,0.0347780678851174
2500,0.061
44,0.143
9248,0.0344680851063829
8832,0.2017021276595745
6113,0.0233420365535248
665,0.233
208,0.08
6510,0.0003647416413373
7404,0.0003647416413373
7051,0.0481458966565349
11358,0.000547112462006
9906,0.0003647416413373
6319,0.0075195822454308
11651,0.0517933130699088
241,0.045
186,0.062
6987,0.0003647416413373
816,0.041
10749,0.1851063829787234
9382,0.0003647416413373
7272,0.0003647416413373
10456,0.1116109422492401
6147,0.008929503916449
8628,0.0734954407294832
10595,0.1085106382978723
315,0.016
7110,0.2618844984802431
298,0.289
4709,0.0562402088772845
6723,0.1820060790273556
255,0.011
9653,0.0375683890577507
4463,0.2567624020887728
2068,0.061
10140,0.0003647416413373
8262,0.0127659574468085
6459,0.0003647416413373
11157,0.0003647416413373
6805,0.0182370820668693
3347,0.031
8844,0.0003647416413373
8469,0.0003647416413373
7067,0.0733130699088145
6124,0.2243342036553524
5483,0.1027676240208877
1155,0.105
11724,0.0003647416413373
9581,0.0003647416413373
11285,0.004741641337386
223,0.054
11390,0.0003647416413373
5471,0.0361879895561357
8225,0.0003647416413373
4668,0.0144125326370757
5951,0.0460574412532637
383,0.029
2741,0.053
6126,0.1182767624020887
4690,0.0679895561357702
9567,0.0003647416413373
1993,0.054
10227,0.1796352583586626
6977,0.0069300911854103
7805,0.000547112462006
9666,0.0003647416413373
2201,0.007
4002,0.1586945169712793
1362,0.244
522,0.01
20,0.066
2299,0.002
7545,0.0058358662613981
5970,0.0205221932114882
463,0.023
3148,0.053
7986,0.0003647416413373
5806,0.037284595300261
7292,0.1034042553191489
4180,0.0206788511749347
6512,0.0003647416413373
1483,0.178
2282,0.12
3396,0.22
5479,0.0708093994778067
1304,0.049
1687,0.286
8068,0.1896656534954407
1355,0.065
6333,0.1572036474164133
2762,0.044
3401,0.126
7456,0.0003647416413373
2957,0.008
8076,0.0003647416413373
1360,0.007
2885,0.203
11021,0.0003647416413373
11093,0.0085714285714285
8939,0.000547112462006
4018,0.0515404699738903
8799,0.0003647416413373
11832,0.0003647416413373
5319,0.0683028720626631
5774,0.0032898172323759
10102,0.0003647416413373
488,0.161
8653,0.0003647416413373
6939,0.0003647416413373
10583,0.0003647416413373
8572,0.000547112462006
176,0.023
8310,0.037386018237082
3731,0.024
4830,0.0021932114882506
6604,0.0003647416413373
11472,0.3131306990881459
1455,0.087
4854,0.0006266318537859
8143,0.0003647416413373
8186,0.0003647416413373
11623,0.0003647416413373
6588,0.0609118541033434
124,0.176
2114,0.026
9174,0.0282674772036474
4721,0.0435509138381201
7123,0.000547112462006
946,0.043
2216,0.117
534,0.058
1913,0.027
9535,0.0209726443768996
1573,0.008
1645,0.241
1742,0.225
7153,0.2409118541033434
4941,0.1154569190600522
1145,0.003
2471,0.31
5215,0.0103394255874673
7401,0.0096656534954407
6037,0.1579112271540469
3161,0.032
8437,0.26790273556231
3594,0.079
1666,0.097
5799,0.0354046997389033
5042,0.1060574412532637
11801,0.2967173252279635
5099,0.1256396866840731
305,0.138
4853,0.0128459530026109
2714,0.084
9097,0.0003647416413373
8355,0.3010942249240121
2349,0.213
10752,0.1189057750759878
6141,0.0267885117493472
4379,0.0963446475195822
6879,0.0372036474164133
9390,0.0091185410334346
1371,0.14
141,0.068
11082,0.0984802431610942
11725,0.0003647416413373
5813,0.1917493472584856
4955,0.0571801566579634
6570,0.0578115501519756
5816,0.2906005221932114
2498,0.162
4919,0.2296605744125326
6283,0.028355091383812
5125,0.1770234986945169
6426,0.1378723404255319
11430,0.0003647416413373
9457,0.0058358662613981
3577,0.049
9366,0.018966565349544
9577,0.0003647416413373
6053,0.0142558746736292
4942,0.1591644908616187
2063,0.09
3614,0.0
7235,0.0003647416413373
9122,0.0869908814589665
5041,0.0966579634464751
8179,0.0003647416413373
8427,0.0003647416413373
5211,0.1687206266318537
7559,0.0003647416413373
11535,0.0003647416413373
10234,0.0003647416413373
8951,0.0003647416413373
1878,0.097
5279,0.0888250652741514
9877,0.2666261398176291
3430,0.001
3447,0.074
10436,0.0003647416413373
7868,0.1495440729483282
5740,0.0670496083550913
4546,0.0148825065274151
623,0.313
8273,0.0003647416413373
2441,0.26
10853,0.0448632218844984
8622,0.0003647416413373
974,0.023
3561,0.046
5321,0.0509138381201044
10396,0.0003647416413373
6770,0.0882674772036474
6275,0.0777023498694516
5086,0.1240731070496083
6394,0.1280243161094224
9592,0.2038905775075988
11276,0.2086322188449847
1443,0.271
8011,0.2427355623100303
5430,0.0158224543080939
1702,0.093
7592,0.0248024316109422
3159,0.037
11731,0.0003647416413373
2381,0.1
9640,0.0541641337386018
30,0.02
744,0.142
10863,0.0003647416413373
9946,0.0003647416413373
5939,0.0064229765013054
11163,0.0003647416413373
5809,0.0394778067885117
7241,0.1314893617021276
1830,0.228
8948,0.0003647416413373
8023,0.0563525835866261
108,0.062
4988,0.2244908616187989
8898,0.0003647416413373
5766,0.0607832898172323
2517,0.094
11256,0.0003647416413373
10355,0.1655927051671732
6766,0.1406079027355623
8770,0.1231003039513677
10671,0.0003647416413373
6908,0.2104559270516717
9189,0.0003647416413373
641,0.011
2283,0.138
7520,0.0122188449848024
5789,0.0294516971279373
7832,0.007112462006079
11399,0.0003647416413373
7379,0.0537993920972644
7042,0.000547112462006
916,0.045
2032,0.139
7267,0.000547112462006
7671,0.219756838905775
2812,0.16
2457,0.01
6238,0.034308093994778
2220,0.014
11072,0.0091185410334346
9339,0.0003647416413373
7115,0.1178115501519756
3689,0.027
10321,0.0419452887537993
9156,0.0893617021276595
8095,0.0222492401215805
3499,0.001
2344,0.004
5723,0.163864229765013
4705,0.0551436031331592
4095,0.2216710182767624
10520,0.0003647416413373
7936,0.0003647416413373
10815,0.0003647416413373
7213,0.0122188449848024
7330,0.02370820668693
1602,0.007
10238,0.0003647416413373
538,0.107
9710,0.0003647416413373
5466,0.1353524804177545
9672,0.0003647416413373
2647,0.031
4717,0.0623498694516971
3799,0.0737859007832898
279,0.006
3537,0.006
3738,0.029
11079,0.0616413373860182
11230,0.0528875379939209
5935,0.072219321148825
8863,0.0167781155015197
904,0.017
2844,0.038
8671,0.026079027355623
7502,0.0003647416413373
6580,0.1725227963525835
8035,0.0003647416413373
2993,0.008
7995,0.000547112462006
8705,0.000547112462006
179,0.104
3244,0.142
343,0.044
2937,0.127
10622,0.0003647416413373
10827,0.0003647416413373
1705,0.06
5808,0.0548302872062663
707,0.003
9469,0.0003647416413373
761,0.001
1480,0.217
7781,0.0184194528875379
6662,0.0215197568389057
3390,0.017
11571,0.026079027355623
755,0.07
2271,0.004
4538,0.1383289817232375
5382,0.2177545691906005
10004,0.0003647416413373
765,0.061
9045,0.0003647416413373
3228,0.251
682,0.282
5179,0.2860574412532636
11713,0.0465045592705167
4028,0.2216710182767624
7703,0.0003647416413373
11478,0.0003647416413373
4274,0.0557702349869451
1444,0.281
5250,0.1956657963446475
7977,0.0187841945288753
9077,0.2082674772036473
7382,0.2124620060790273
3522,0.013
8141,0.0339209726443769
6540,0.1214589665653495
9024,0.3105775075987842
10475,0.0003647416413373
5270,0.2096083550913837
6764,0.1655927051671732
7475,0.2017021276595745
6574,0.1768996960486322
1636,0.311
8232,0.0003647416413373
3308,0.001
11837,0.0003647416413373
8288,0.0319148936170212
4536,0.1590078328981722
3029,0.059
863,0.279
6776,0.071854103343465
8015,0.2693617021276596
9023,0.1546504559270516
1425,0.24
11590,0.0003647416413373
500,0.07
7686,0.0355623100303951
10872,0.0003647416413373
10970,0.0003647416413373
8568,0.0003647416413373
11397,0.0003647416413373
1868,0.166
6750,0.0003647416413373
962,0.311
7212,0.0268085106382978
1548,0.022
5351,0.1818798955613576
10320,0.0435866261398176
462,0.025
4205,0.0954046997389033
3863,0.0377545691906005
1288,0.11
9530,0.0003647416413373
6942,0.0003647416413373
7314,0.0003647416413373
6799,0.0003647416413373
2996,0.0
5825,0.1724804177545691
6225,0.1856396866840731
9456,0.0045592705167173
1207,0.078
9260,0.0858966565349544
9474,0.0003647416413373
4493,0.1903394255874673
5545,0.1456919060052219
5663,0.0051697127937336
5778,0.0374412532637075
2412,0.003
2554,0.004
4584,0.2326370757180156
10788,0.0576291793313069
11747,0.0399392097264437
8790,0.0435866261398176
11061,0.0003647416413373
6320,0.0003647416413373
7384,0.2777507598784194
4388,0.2736814621409921
7954,0.1369604863221884
5604,0.1879895561357702
495,0.033
10974,0.0003647416413373
5358,0.2910704960835509
264,0.257
1471,0.135
7112,0.2421884498480243
1623,0.019
432,0.036
7564,0.000547112462006
3014,0.005
3991,0.0048563968668407
804,0.055
1432,0.015
3896,0.0014099216710182
10397,0.0003647416413373
470,0.101
11757,0.263161094224924
6475,0.2015197568389057
7737,0.0160486322188449
6138,0.0051697127937336
8483,0.1692401215805471
11435,0.0003647416413373
1512,0.09
8380,0.000547112462006
1812,0.028
6550,0.0003647416413373
6272,0.2705483028720626
9733,0.1840121580547112
6562,0.0003647416413373
5246,0.2920104438642297
7613,0.0120364741641337
2429,0.103
9853,0.0003647416413373
7445,0.2006079027355623
3357,0.017
9458,0.0204255319148936
5355,0.2949869451697127
1139,0.124
408,0.0
5622,0.0028198433420365
10677,0.0003647416413373
5088,0.0690861618798955
9293,0.000547112462006
4551,0.0156657963446475
2967,0.065
997,0.03
5926,0.2923237597911227
6956,0.0485106382978723
5502,0.1236031331592689
8704,0.0003647416413373
1036,0.01
8862,0.0127659574468085
7691,0.0003647416413373
2923,0.024
2724,0.085
5,0.286
6597,0.0003647416413373
7809,0.0257142857142857
4029,0.3098694516971279
10497,0.0065653495440729
8178,0.0003647416413373
9347,0.1770820668693009
3658,0.021
10753,0.0618237082066869
8021,0.2516717325227963
11340,0.0003647416413373
3178,0.022
11281,0.2190273556231003
10481,0.0003647416413373
11263,0.0080243161094224
11577,0.0003647416413373
6731,0.0603647416413373
2691,0.266
4146,0.0460574412532637
2430,0.08
5436,0.1055874673629242
7845,0.0003647416413373
2224,0.012
10686,0.0003647416413373
5538,0.0032898172323759
1723,0.099
10011,0.0003647416413373
10915,0.0003647416413373
5829,0.0072062663185378
11605,0.1785410334346504
2293,0.053
9724,0.0003647416413373
6958,0.1174468085106383
3466,0.018
9120,0.0911854103343465
1390,0.163
6277,0.0432375979112271
9321,0.0085714285714285
7204,0.0401215805471124
3399,0.181
1550,0.222
5143,0.012532637075718
11825,0.0003647416413373
4959,0.271018276762402
4884,0.255509138381201
2387,0.042
6940,0.0003647416413373
9110,0.3063829787234042
2034,0.226
128,0.092
4707,0.0382245430809399
9511,0.0173252279635258
10176,0.0516109422492401
9410,0.0372036474164133
6315,0.0968146214099216
144,0.034
9036,0.0003647416413373
6242,0.2401566579634464
11325,0.1708814589665653
1028,0.03
5165,0.0451174934725848
1447,0.298
9354,0.1331306990881459
5177,0.277597911227154
10663,0.0076595744680851
5942,0.031331592689295
2356,0.134
5405,0.0042297650130548
1439,0.119
9602,0.1827355623100303
6491,0.249483282674772
10700,0.1289361702127659
2753,0.201
4672,0.0336814621409921
10902,0.0096656534954407
3923,0.0175456919060052
2516,0.064
6020,0.2976501305483028
9912,0.0003647416413373
492,0.054
11711,0.2531306990881459
9495,0.2664437689969605
3948,0.0769190600522193
7108,0.1692401215805471
878,0.0
2989,0.111
5864,0.0354046997389033
11798,0.1263829787234042
261,0.091
2202,0.091
7990,0.0003647416413373
3619,0.138
1383,0.006
11573,0.0032826747720364
9489,0.0424924012158054
8090,0.0003647416413373
3677,0.022
10101,0.0003647416413373
5690,0.1514882506527415
10537,0.0003647416413373
2456,0.012
9608,0.0184194528875379
10680,0.0003647416413373
6893,0.0003647416413373
1156,0.132
593,0.135
